EventTime,Origin,Destination,replicate,Continent_origin,Continent_dest,date,month,Region_origin,Region_dest,biweek,Region_origin2,Region_dest2
2021.13648,Benin,Angola,2,Africa,Africa,2021-02-19,2021-02-01,Western Africa,Southern Africa,2021-02-07,Western Africa,Southern Africa
2021.2167,Benin,Angola,2,Africa,Africa,2021-03-21,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.2438,Benin,Angola,2,Africa,Africa,2021-03-30,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.18884,Republic of the Congo,Angola,2,,Africa,2021-03-10,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.57795,Democratic Republic of the Congo,Angola,2,,Africa,2020-07-30,2020-07-01,,Southern Africa,2020-07-26,,Southern Africa
2021.14674,Republic of the Congo,Angola,2,,Africa,2021-02-23,2021-02-01,,Southern Africa,2021-02-21,,Southern Africa
2021.18009,Democratic Republic of the Congo,Angola,2,,Africa,2021-03-07,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.85908,Togo,Angola,2,Africa,Africa,2020-11-10,2020-11-01,Western Africa,Southern Africa,2020-11-01,Western Africa,Southern Africa
2021.09312,USA,Angola,2,,Africa,2021-02-03,2021-02-01,,Southern Africa,2021-01-24,,Southern Africa
2020.9344,Botswana,Angola,2,Africa,Africa,2020-12-07,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.03117,Burkina Faso,Angola,2,Africa,Africa,2021-01-12,2021-01-01,Western Africa,Southern Africa,2021-01-10,Western Africa,Southern Africa
2021.08215,Burkina Faso,Angola,2,Africa,Africa,2021-01-30,2021-01-01,Western Africa,Southern Africa,2021-01-24,Western Africa,Southern Africa
2021.07394,Portugal,Angola,2,Europe,Africa,2021-01-27,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.06297,Portugal,Angola,2,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.06299,Portugal,Angola,2,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.05477,United Kingdom,Angola,2,Europe,Africa,2021-01-20,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.10683,Portugal,Angola,2,Europe,Africa,2021-02-08,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2020.2931,South Africa,Angola,2,Africa,Africa,2020-04-17,2020-04-01,Southern Africa,Southern Africa,2020-04-05,Southern Africa,Southern Africa
2021.09311,Portugal,Angola,2,Europe,Africa,2021-02-03,2021-02-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.02737,Portugal,Angola,2,Europe,Africa,2021-01-10,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.13148,Portugal,Angola,2,Europe,Africa,2021-02-17,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2021.03831,South Africa,Angola,2,Africa,Africa,2021-01-14,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.07308,South Africa,Angola,2,Africa,Africa,2021-01-27,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.01366,South Africa,Angola,2,Africa,Africa,2021-01-05,2021-01-01,Southern Africa,Southern Africa,2020-12-27,Southern Africa,Southern Africa
2021.22462,South Africa,Angola,2,Africa,Africa,2021-03-23,2021-03-01,Southern Africa,Southern Africa,2021-03-21,Southern Africa,Southern Africa
2021.22736,South Africa,Angola,2,Africa,Africa,2021-03-24,2021-03-01,Southern Africa,Southern Africa,2021-03-21,Southern Africa,Southern Africa
2020.9321,South Africa,Angola,2,Africa,Africa,2020-12-07,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.63375,South Africa,Angola,2,Africa,Africa,2020-08-19,2020-08-01,Southern Africa,Southern Africa,2020-08-09,Southern Africa,Southern Africa
2020.57871,South Africa,Angola,2,Africa,Africa,2020-07-30,2020-07-01,Southern Africa,Southern Africa,2020-07-26,Southern Africa,Southern Africa
2020.92349,Zimbabwe,Angola,2,Africa,Africa,2020-12-03,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.7732,South Africa,Angola,2,Africa,Africa,2020-10-09,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2020.78686,South Africa,Angola,2,Africa,Africa,2020-10-14,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2021.04655,South Africa,Angola,2,Africa,Africa,2021-01-17,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.16711,Zimbabwe,Angola,2,Africa,Africa,2021-03-02,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.16203,Zimbabwe,Angola,2,Africa,Africa,2021-03-01,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.78686,South Africa,Angola,2,Africa,Africa,2020-10-14,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2021.14683,South Africa,Angola,2,Africa,Africa,2021-02-23,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.21092,South Africa,Angola,2,Africa,Africa,2021-03-18,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2020.93714,South Africa,Angola,2,Africa,Africa,2020-12-08,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.69898,South Africa,Angola,2,Africa,Africa,2020-09-12,2020-09-01,Southern Africa,Southern Africa,2020-09-06,Southern Africa,Southern Africa
2021.04106,Zambia,Angola,2,Africa,Africa,2021-01-15,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.45477,Zambia,Angola,2,Africa,Africa,2021-06-15,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.13863,South Africa,Angola,2,Africa,Africa,2021-02-20,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.14419,Zimbabwe,Angola,2,Africa,Africa,2021-02-22,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.07669,South Africa,Angola,2,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.27944,Democratic Republic of the Congo,Angola,2,,Africa,2021-04-12,2021-04-01,,Southern Africa,2021-04-04,,Southern Africa
2021.13287,South Africa,Angola,2,Africa,Africa,2021-02-18,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.07944,South Africa,Angola,2,Africa,Africa,2021-01-29,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.1671,South Africa,Angola,2,Africa,Africa,2021-03-02,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.90823,South Africa,Angola,2,Africa,Africa,2020-11-28,2020-11-01,Southern Africa,Southern Africa,2020-11-15,Southern Africa,Southern Africa
2020.93214,South Africa,Angola,2,Africa,Africa,2020-12-07,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.17931,South Africa,Angola,2,Africa,Africa,2021-03-07,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2020.93714,South Africa,Angola,2,Africa,Africa,2020-12-08,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.07669,South Africa,Angola,2,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.18903,South Africa,Angola,2,Africa,Africa,2021-03-10,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.0767,South Africa,Angola,2,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.49039,South Africa,Angola,2,Africa,Africa,2021-06-28,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.10682,South Africa,Angola,2,Africa,Africa,2021-02-08,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.16436,South Africa,Angola,2,Africa,Africa,2021-03-01,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.96408,South Africa,Angola,2,Africa,Africa,2020-12-18,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.57533,South Africa,Angola,2,Africa,Africa,2021-07-29,2021-07-01,Southern Africa,Southern Africa,2021-07-25,Southern Africa,Southern Africa
2021.13698,South Africa,Angola,2,Africa,Africa,2021-02-19,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.5397,Namibia,Angola,2,Africa,Africa,2021-07-16,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.28558,Namibia,Angola,2,Africa,Africa,2021-04-15,2021-04-01,Southern Africa,Southern Africa,2021-04-04,Southern Africa,Southern Africa
2020.96568,South Africa,Angola,2,Africa,Africa,2020-12-19,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.12053,South Africa,Angola,2,Africa,Africa,2021-02-13,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.1044,South Africa,Angola,2,Africa,Africa,2021-02-08,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.18903,South Africa,Angola,2,Africa,Africa,2021-03-10,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.13699,South Africa,Angola,2,Africa,Africa,2021-02-20,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.2438,Australia,Angola,2,Australia,Africa,2021-03-30,2021-03-01,Oceania,Southern Africa,2021-03-21,Oceania,Southern Africa
2020.98155,India,Angola,2,Asia,Africa,2020-12-25,2020-12-01,India+,Southern Africa,2020-12-13,India+,Southern Africa
2021.27426,Australia,Angola,2,Australia,Africa,2021-04-11,2021-04-01,Oceania,Southern Africa,2021-04-04,Oceania,Southern Africa
2021.25912,Portugal,Angola,2,Europe,Africa,2021-04-05,2021-04-01,Western Europe,Southern Africa,2021-04-04,Western Europe,Southern Africa
2021.3397,Portugal,Angola,2,Europe,Africa,2021-05-04,2021-05-01,Western Europe,Southern Africa,2021-05-02,Western Europe,Southern Africa
2021.52664,Portugal,Angola,2,Europe,Africa,2021-07-12,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.33418,Australia,Angola,2,Australia,Africa,2021-05-02,2021-05-01,Oceania,Southern Africa,2021-05-02,Oceania,Southern Africa
2021.69586,Democratic Republic of the Congo,Angola,2,,Africa,2021-09-11,2021-09-01,,Southern Africa,2021-09-05,,Southern Africa
2021.41518,Democratic Republic of the Congo,Angola,2,,Africa,2021-06-01,2021-06-01,,Southern Africa,2021-05-30,,Southern Africa
2021.50683,South Africa,Angola,2,Africa,Africa,2021-07-04,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.52327,South Africa,Angola,2,Africa,Africa,2021-07-10,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.50086,South Africa,Angola,2,Africa,Africa,2021-07-02,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.63559,South Africa,Angola,2,Africa,Africa,2021-08-20,2021-08-01,Southern Africa,Southern Africa,2021-08-08,Southern Africa,Southern Africa
2021.20009,South Africa,Angola,2,Africa,Africa,2021-03-15,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.46847,Portugal,Angola,2,Europe,Africa,2021-06-20,2021-06-01,Western Europe,Southern Africa,2021-06-13,Western Europe,Southern Africa
2021.53719,Portugal,Angola,2,Europe,Africa,2021-07-16,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.29588,South Africa,Angola,2,Africa,Africa,2021-04-18,2021-04-01,Southern Africa,Southern Africa,2021-04-18,Southern Africa,Southern Africa
2021.68766,Portugal,Angola,2,Europe,Africa,2021-09-08,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.70136,Bangladesh,Angola,2,Asia,Africa,2021-09-13,2021-09-01,India+,Southern Africa,2021-09-05,India+,Southern Africa
2021.52328,Portugal,Angola,2,Europe,Africa,2021-07-10,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.71506,Portugal,Angola,2,Europe,Africa,2021-09-18,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.53425,Portugal,Angola,2,Europe,Africa,2021-07-15,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.5486,Nigeria,Angola,2,Africa,Africa,2021-07-20,2021-07-01,Western Africa,Southern Africa,2021-07-11,Western Africa,Southern Africa
2021.7014,Portugal,Angola,2,Europe,Africa,2021-09-14,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.48496,Zambia,Angola,2,Africa,Africa,2021-06-27,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.674,Zambia,Angola,2,Africa,Africa,2021-09-04,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.39334,Zambia,Angola,2,Africa,Africa,2021-05-24,2021-05-01,Southern Africa,Southern Africa,2021-05-16,Southern Africa,Southern Africa
2021.70689,Zambia,Angola,2,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.57264,Republic of the Congo,Angola,2,,Africa,2021-07-29,2021-07-01,,Southern Africa,2021-07-25,,Southern Africa
2021.48588,Portugal,Angola,2,Europe,Africa,2021-06-27,2021-06-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.73696,Portugal,Angola,2,Europe,Africa,2021-09-26,2021-09-01,Western Europe,Southern Africa,2021-09-19,Western Europe,Southern Africa
2021.68764,Portugal,Angola,2,Europe,Africa,2021-09-08,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.31586,South Africa,Angola,2,Africa,Africa,2021-04-26,2021-04-01,Southern Africa,Southern Africa,2021-04-18,Southern Africa,Southern Africa
2021.52601,Namibia,Angola,2,Africa,Africa,2021-07-11,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.67122,Namibia,Angola,2,Africa,Africa,2021-09-02,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.51231,Namibia,Angola,2,Africa,Africa,2021-07-06,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.72874,Namibia,Angola,2,Africa,Africa,2021-09-23,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.50406,Namibia,Angola,2,Africa,Africa,2021-07-03,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.63957,Namibia,Angola,2,Africa,Africa,2021-08-22,2021-08-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.37331,Namibia,Angola,2,Africa,Africa,2021-05-17,2021-05-01,Southern Africa,Southern Africa,2021-05-16,Southern Africa,Southern Africa
2021.48792,Namibia,Angola,2,Africa,Africa,2021-06-28,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.75067,Namibia,Angola,2,Africa,Africa,2021-10-01,2021-10-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.35901,Namibia,Angola,2,Africa,Africa,2021-05-12,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.73697,South Africa,Angola,2,Africa,Africa,2021-09-26,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.70683,South Africa,Angola,2,Africa,Africa,2021-09-15,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.70958,Namibia,Angola,2,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.74246,Namibia,Angola,2,Africa,Africa,2021-09-28,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.47917,Namibia,Angola,2,Africa,Africa,2021-06-24,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.74794,Namibia,Angola,2,Africa,Africa,2021-09-30,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67897,Namibia,Angola,2,Africa,Africa,2021-09-05,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.73971,Namibia,Angola,2,Africa,Africa,2021-09-27,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.51233,Namibia,Angola,2,Africa,Africa,2021-07-07,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.54463,Namibia,Angola,2,Africa,Africa,2021-07-18,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.4716,Namibia,Angola,2,Africa,Africa,2021-06-22,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.73149,South Africa,Angola,2,Africa,Africa,2021-09-24,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67122,Botswana,Angola,2,Africa,Africa,2021-09-02,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.50683,Portugal,Angola,2,Europe,Africa,2021-07-04,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.50682,Portugal,Angola,2,Europe,Africa,2021-07-04,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.5753,Portugal,Angola,2,Europe,Africa,2021-07-29,2021-07-01,Western Europe,Southern Africa,2021-07-25,Western Europe,Southern Africa
2021.61368,Portugal,Angola,2,Europe,Africa,2021-08-12,2021-08-01,Western Europe,Southern Africa,2021-08-08,Western Europe,Southern Africa
2020.8418,Burkina Faso,Angola,3,Africa,Africa,2020-11-04,2020-11-01,Western Africa,Southern Africa,2020-11-01,Western Africa,Southern Africa
2021.1205,Democratic Republic of the Congo,Angola,3,,Africa,2021-02-13,2021-02-01,,Southern Africa,2021-02-07,,Southern Africa
2021.06296,Portugal,Angola,3,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2020.88324,Portugal,Angola,3,Europe,Africa,2020-11-19,2020-11-01,Western Europe,Southern Africa,2020-11-15,Western Europe,Southern Africa
2020.98221,Portugal,Angola,3,Europe,Africa,2020-12-25,2020-12-01,Western Europe,Southern Africa,2020-12-13,Western Europe,Southern Africa
2021.28762,Portugal,Angola,3,Europe,Africa,2021-04-15,2021-04-01,Western Europe,Southern Africa,2021-04-04,Western Europe,Southern Africa
2021.04105,Kuwait,Angola,3,Asia,Africa,2021-01-15,2021-01-01,Middle East,Southern Africa,2021-01-10,Middle East,Southern Africa
